"re3data_ID","type","certificate","repositoryURL","repositoryName","subject","providerType","dataLicenseName","databaseAccessType","dataAccessType","policyName","description"
"r3d100011479","disciplinary","","http://tritrypdb.org/tritrypdb/","TriTrypDB","2 Life Sciences_AND_204 Microbiology, Virology and Immunology_AND_20403 Medical Microbiology, Molecular Infection Biology_AND_21 Biology_AND_22 Medicine","dataProvider_AND_serviceProvider","Public Domain","open","open_AND_restricted","Data access policy","TriTrypDB is an integrated genomic and functional genomic database for pathogens of the family Trypanosomatidae, including organisms in both Leishmania and Trypanosoma genera. TriTrypDB and its continued development are possible through the collaborative efforts between EuPathDB, GeneDB and colleagues at the Seattle Biomedical Research Institute (SBRI)."
"r3d100011480","disciplinary","","http://www.taeniasolium.unam.mx/taenia/","The Taenia solium Genome Project","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_20107 Bioinformatics and Theoretical Biology_AND_204 Microbiology, Virology and Immunology_AND_20401 Metabolism, Biochemistry and Genetics of Microorganisms_AND_20403 Medical Microbiology, Molecular Infection Biology_AND_20405 Immunology_AND_21 Biology_AND_22 Medicine","serviceProvider","other","open","open","","The Taenia solium genome project is a whole genome sequencing project of the parasite Taenia solium, the causal agent of human and porcine cysticercosis; a disease that is still a public health problem of relevance in Mexico. It is being carried out by a consortium of scientists belonging to diverse institutions of the Universidad Nacional Autónoma de México (UNAM, the National Autonomous University of Mexico). "
"r3d100011483","disciplinary","","http://www.jspacesystems.or.jp/en_project_aster/","ASTER j-spacesystems","3 Natural Sciences_AND_311 Astrophysics and Astronomy_AND_315 Geophysics and Geodesy_AND_32 Physics_AND_34 Geosciences (including Geography)","dataProvider","Copyrights","open","open_AND_restricted","","!!! We will terminate ASTER Products Distribution Service in March 2016 although we have been providing ASTER Products since November 20, 2000. !!!
ASTER (Advanced Spaceborne Thermal Emission and Reflection radiometer) is the high efficiency optical imager which covers a wide spectral region from the visible to the thermal infra-red by 14 spectral bands. ASTER acquires data which can be used in various fields in earth science. ASTER was launched from Vandenberg Air Force Base in California, USA in 1999 aboard the Terra, which is the first satellite of the EOS Project. The purpose of ASTER project is to make contributions to extend the understanding of local and regional phenomena on the Earth surface and its atmosphere. The followings are ASTER related information, which includes ASTER instrument, ASTER Ground Data System, ASTER Science Activities, ASTER Data Distribution and so on. ASTER Search provides services to search and order ASTER data products on the website."
"r3d100011484","disciplinary","","https://eng.geus.dk/products-services-facilities/data-and-maps/national-geophysical-database-gerda/","GERDA","3 Natural Sciences_AND_314 Geology and Palaeontology_AND_315 Geophysics and Geodesy_AND_316 Geochemistry, Mineralogy and Crystallography_AND_34 Geosciences (including Geography)","dataProvider","other","open","restricted","Terms of use","The geophysical database, GERDA, is a strong tool for data storage, handling and QC. Data are uploaded to and downloaded from the GERDA database through this website. GERDA is the Danish national database on shallow geophysical data. Since its establishment in 1998-2000, the database has been continuously developed. The database is hosted by the Geological Survey of Denmark and Greenland (GEUS)."
"r3d100011485","disciplinary","","https://www.marum.de/en/Research/IODP-Bremen-Core-Repository.html","IODP Bremen Core Repository","2 Life Sciences_AND_204 Microbiology, Virology and Immunology_AND_21 Biology_AND_22 Medicine_AND_3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31301 Atmospheric Science_AND_31302 Oceanography_AND_314 Geology and Palaeontology_AND_316 Geochemistry, Mineralogy and Crystallography_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","CC_AND_Copyrights","open","embargoed_AND_open_AND_restricted","BCR Practices and Procedures_AND_IODP Sample, Obligation, and Data Policies","The Bremen Core Repository - BCR, for International Ocean Discovery Program (IODP), Integrated Ocean Discovery Program (IODP), Ocean Drilling Program (ODP), and Deep Sea Drilling Project (DSDP) cores from the Atlantic Ocean, Mediterranean and Black Seas and Arctic Ocean is operated at University of Bremen within the framework of the German participation in IODP. It is one of three IODP repositories (beside Gulf Coast Repository (GCR) in College Station, TX, and Kochi Core Center (KCC), Japan). One of the scientific goals of IODP is to research the deep biosphere and the subseafloor ocean. IODP has deep-frozen microbiological samples from the subseafloor available for interested researchers and will continue to collect and preserve geomicrobiology samples for future research."
"r3d100011486","disciplinary_AND_other","","http://iodp.tamu.edu/curation/gcr/","Gulf Coast Repository","3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31302 Oceanography_AND_314 Geology and Palaeontology_AND_315 Geophysics and Geodesy_AND_317 Geography_AND_34 Geosciences (including Geography)","serviceProvider","Public Domain_AND_other","open","restricted","Core Policies","The International Ocean Discovery Program’s (IODP) Gulf Coast Repository (GCR) is located in the Research Park on the Texas A&M University campus in College Station, Texas. This repository stores DSDP, ODP, and IODP cores from the Pacific Ocean, the Caribbean Sea and Gulf of Mexico, and the Southern Ocean. A satellite repository at Rutgers University houses New Jersey/Delaware land cores 150X and 174AX."
"r3d100011487","disciplinary","","http://geology.rutgers.edu/research-facilities/rutgers-core-repository","Rutgers/New Jersey Geological and Water Survey Core Repository","3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31302 Oceanography_AND_314 Geology and Palaeontology_AND_315 Geophysics and Geodesy_AND_317 Geography_AND_34 Geosciences (including Geography)","serviceProvider","other","open","restricted","Core Policy","Welcome to the home page of the Rutgers/New Jersey Geological and Water Survey Core Repository. We are an official repository of the International Ocean Discovery Program (IODP), hosting Legs 150X and 174AX onshore cores drilled as part of the NJ/Mid-Atlantic Transect, and the New Jersey Geological and Water Survey (NJGWS). Cores from other ODP/IODP repositories are available through ODP.
In addition to ODP/IODP cores, we are the repository for:
- 1.) 6668 m of Newark Basin Drilling Project Triassic cores (e.g., Olsen, Kent, et al. 1996)
- 2.) 5182 m of the Army Corps of Engineers Passaic Tunnel Project Jurassic cores
- 3.) 457 m of post-impact cores from the Chesapeake Bay Impact Structure Deep Hole
- 4.) Cores obtained from the Northern North Atlantic as part of the IODP Expedition 303/306
- 5.) Cores from various rift and drift basins on the eastern and Gulf Coasts of the U.S.
- 6.) Geological samples from the New Jersey Geological and Water Survey (NJGWS) and United States Geological Survey (USGS) including 304 m of continuous NJGWS/USGS NJ coastal plain cores."
"r3d100011488","disciplinary","","http://www.kochi-core.jp/en/","Kochi Core Center","3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31302 Oceanography_AND_316 Geochemistry, Mineralogy and Crystallography_AND_34 Geosciences (including Geography)","dataProvider","other","open","embargoed_AND_open_AND_restricted","Conditions for Using Core Samples_AND_IODP Sample, Data, and Obligations Policy & Implementation Guidelines","Kochi Core Center (KCC) houses one of the 3 Inernationational Ocean Discovery Program (IODP) core repositories, accompanied by images and x-ray CT scanning data viewable by the Virtual Core Library. And it hosts Japan Agency for Marine-Earth Science and Technology (JAMSTEC) marine core samples and associated analytical data for general scientific or educational uses, after 2 years have passed since collection of core samples."
"r3d100011489","disciplinary","","https://www-nds.iaea.org/exfor/exfor.htm","Experimental Nuclear Reaction Data","3 Natural Sciences_AND_308 Optics, Quantum Optics and Physics of Atoms, Molecules and Plasmas_AND_32 Physics","dataProvider","Copyrights","open","open","Disclaimer","The EXFOR library contains an extensive compilation of experimental nuclear reaction data. Neutron reactions have been compiled systematically since the discovery of the neutron, while charged particle and photon reactions have been covered less extensively."
"r3d100011490","disciplinary_AND_institutional","","https://www-nds.iaea.org/nrdc/","International Network of Nuclear Reaction Data Centres","3 Natural Sciences_AND_309 Particles, Nuclei and Fields_AND_30901 Particles, Nuclei and Fields_AND_32 Physics","serviceProvider","Copyrights_AND_other","open","open_AND_restricted","","The International Network of Nuclear Reaction Data Centres (NRDC) constitutes a worldwide cooperation of nuclear data centres under the auspices of the International Atomic Energy Agency. The Network was established to coordinate the world-wide collection, compilation and dissemination of nuclear reaction data. "
"r3d100011492","disciplinary","","https://www-nds.iaea.org/exfor/endf.htm","Evaluated Nuclear Data File","3 Natural Sciences_AND_308 Optics, Quantum Optics and Physics of Atoms, Molecules and Plasmas_AND_32 Physics","dataProvider","Copyrights","open","open","","Nuclear reaction database ENDF contains evaluated (recommended) cross sections, spectra, angular distributions, fission product yields, photo-atomic and thermal scattering law data, with emphasis on neutron induced reactions. The evaluated nuclear reaction databases, ENDF, store nuclear data from the major evaluated libraries:
ENDF: Evaluated Nuclear Data File: U.S. and Canada,
JEFF: Joint Evaluated Fission and Fusion File: Nuclear Energy Agency,
JENDL: Japanese Evaluated Nuclear Data Library: Japan,
CENDL: China Evaluated Nuclear Data Library: China,
BROND: Library of Recommended Evaluated Neutron Data: Russia.
as well as various special purpose evaluated libraries. "
"r3d100011496","disciplinary","","http://www.animalgenome.org/cgi-bin/CorrDB/index","CorrDB ","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_203 Zoology_AND_20302 Evolution, Anthropology_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_21 Biology","dataProvider","Public Domain","open","open","","CorrDB has data of cattle, relating to meat production, milk production, growth, health, and others. This database is designed to collect all published livestock genetic/phenotypic trait correlation data, aimed at facilitating genetic network analysis or systems biology studies. "
