"re3data_ID","type","certificate","repositoryURL","repositoryName","subject","providerType","dataLicenseName","databaseAccessType","dataAccessType","policyName","description"
"r3d100010154","disciplinary","","http://dmas.uvic.ca/home?TREETYPE=1&LOCATION=233&TIMECONFIG=0","VENUS in the Salish Sea","2 Life Sciences_AND_203 Zoology_AND_21 Biology_AND_3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31302 Oceanography_AND_34 Geosciences (including Geography)_AND_4 Engineering Sciences_AND_402 Mechanics and Constructive Mechanical Engineering_AND_40204 Acoustics_AND_407 Systems Engineering_AND_41 Mechanical and industrial Engineering_AND_44 Computer Science, Electrical and System Engineering","dataProvider","Copyrights_AND_other","open","open_AND_restricted","Data Access Policy_AND_Legal Notices",">>>!!!<<<VENUS coastal network, is now part of the Ocean Networks Canada Observatory>>>!!!<<< VENUS is a cabled undersea laboratory for ocean researchers and explorers. VENUS delivers real time information from seafloor instruments via fibre optic cables to the University of Victoria, BC. You can see ocean data live, recent and archived as well as learn more about on-going research"
"r3d100010159","disciplinary","WDS","https://sedac.ciesin.columbia.edu/","NASA Socioeconomic Data and Applications Center","1 Humanities and Social Sciences_AND_111 Social Sciences_AND_11104 Political Science_AND_112 Economics_AND_12 Social and Behavioural Sciences_AND_2 Life Sciences_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20701 Soil Sciences_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_315 Geophysics and Geodesy_AND_317 Geography_AND_31702 Human Geography_AND_34 Geosciences (including Geography)_AND_4 Engineering Sciences_AND_410 Construction Engineering and Architecture_AND_41002 Urbanism, Spatial Planning, Transportation and Infrastructure Planning, Landscape Planning_AND_45 Construction Engineering and Architecture","dataProvider_AND_serviceProvider","Copyrights","open","open","NASA web privacy policy_AND_Privacy Policy, Copyrights, and Permissions_AND_WDC - Data Sharing Principles","SEDAC, the Socioeconomic Data and Applications Center, is one of the Distributed Active Archive Centers (DAACs) in the Earth Observing System Data and Information System (EOSDIS) of the U.S. National Aeronautics and Space Administration. SEDAC is a regular member of the World Data System and focuses on human interactions in the environment. Its mission is to develop and operate applications that support the integration of socioeconomic and Earth science data and to serve as an ""Information Gateway"" between the Earth and social sciences."
"r3d100010169","disciplinary","","","SumsDB","2 Life Sciences_AND_206 Neurosciences_AND_20604 Systemic Neuroscience, Computational Neuroscience, Behaviour_AND_20606 Cognitive Neuroscience and Neuroimaging_AND_22 Medicine","dataProvider","other","open","closed_AND_open_AND_restricted","","<<!! checked 20.03.2017 SumsDB was offline; for more information and archive see http://brainvis.wustl.edu/sumsdb/ >>
             SumsDB (the Surface Management System DataBase) is a repository of brain-mapping data (surfaces & volumes; structural & functional data) from many laboratories."
"r3d100010170","disciplinary","","","TreeBASE","2 Life Sciences_AND_202 Plant Sciences_AND_20207 Plant Genetics_AND_21 Biology","dataProvider","other","open","open_AND_restricted","NSF Data Management Plan","<<< !!!The website use an authentication. Repository isn't accessible!!! >>> TreeBASE is a repository of phylogenetic information, specifically user-submitted phylogenetic trees and the data used to generate them. TreeBASE accepts all types of phylogenetic data (e.g., trees of species, trees of populations, trees of genes) representing all biotic taxa. Data in TreeBASE are exposed to the public if they are used in a publication that is in press or published in a peer-reviewed scientific journal, book, conference proceedings, or thesis. Data used in publications that are in preparation or in review can be submitted to TreeBASE but are only available to the authors, publication editors, or reviewers using a special access code."
"r3d100010174","disciplinary","","http://www.westafricanvegetation.org/menu/home.aspx","West African Vegetation","2 Life Sciences_AND_202 Plant Sciences_AND_20201 Plant Systematics and Evolution_AND_20202 Plant Ecology and Ecosystem Analysis_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20701 Soil Sciences_AND_20704 Ecology of Agricultural Landscapes_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine","dataProvider","CC","open","closed_AND_open_AND_restricted","terms of use","This is a database for vegetation data from West Africa, i.e. phytosociological and dendrometric relevés as well as floristic inventories. The West African Vegetation Database has been developed in the framework of the projects “SUN - Sustainable Use of Natural Vegetation in West Africa”  and “Biodiversity Transect Analysis in Africa” (BIOTA, https://www.biota-africa.org/)."
"r3d100010175","disciplinary_AND_institutional","","https://westnile.ca.gov/","WestNile.ca.gov","2 Life Sciences_AND_204 Microbiology, Virology and Immunology_AND_205 Medicine_AND_20501 Epidemiology, Medical Biometry, Medical Informatics_AND_21 Biology_AND_22 Medicine","dataProvider_AND_serviceProvider","Copyrights_AND_Public Domain","open","open_AND_restricted","Reproduction Rights and Restrictions","The website for West Nile Virus education, statistics, and dead bird reporting for California."
"r3d100010180","disciplinary_AND_institutional","","https://www.internationalgenome.org/","1000 Genomes","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20101 Biochemistry_AND_20107 Bioinformatics and Theoretical Biology_AND_205 Medicine_AND_20503 Human Genetics_AND_21 Biology_AND_22 Medicine","dataProvider","other","open","open","Data reuse policy_AND_Terms of Use for EMBL-EBI Services_AND_Using data from IGSR","The 1000 Genomes Project is an international collaboration to produce an extensive public catalog of human genetic variation, including SNPs and structural variants, and their haplotype contexts. This resource will support genome-wide association studies and other medical research studies.
The genomes of about 2500 unidentified people from about 25 populations around the world will be sequenced using next-generation sequencing technologies. The results of the study will be freely and publicly accessible to researchers worldwide.
The International Genome Sample Resource (IGSR) has been established at EMBL-EBI to continue supporting data generated by the 1000 Genomes Project, supplemented with new data and new analysis."
"r3d100010182","disciplinary_AND_institutional","","https://www.ahrq.gov/research/data/index.html","Agency for Healthcare Research and Quality, Data & Surveys","1 Humanities and Social Sciences_AND_111 Social Sciences_AND_112 Economics_AND_11202 Economic and Social Policy_AND_11205 Statistics and Econometrics_AND_12 Social and Behavioural Sciences_AND_2 Life Sciences_AND_205 Medicine_AND_20502 Public Health, Health Services Research, Social Medicine_AND_22 Medicine","dataProvider_AND_serviceProvider","Copyrights_AND_Public Domain","open","open_AND_restricted","Accessibility_AND_electronic policies","A collection of data at Agency for Healthcare Research and Quality (AHRQ) supporting research that helps people make more informed decisions and improves the quality of health care services. The portal contains U.S.Health Information Knowledgebase (USHIK) and Systematic Review Data Repository (SRDR) and other sources concerning cost, quality, accesibility and evaluation of healthcare and medical insurance."
"r3d100010183","disciplinary","","https://uk-air.defra.gov.uk/data/","UK-AIR","2 Life Sciences_AND_205 Medicine_AND_20502 Public Health, Health Services Research, Social Medicine_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_22 Medicine_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31301 Atmospheric Science_AND_317 Geography_AND_31701 Physical Geography_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","Copyrights_AND_OGL","open","open_AND_restricted","Terms & Conditions","These are the UK-AIR (Air Information Resource) webpages providing in-depth information on air quality and air pollution in the UK. A range of information is available, from the latest pollution levels, pollution forecast information, a data archive, and details of the various monitoring networks."
"r3d100010185","disciplinary","","https://www.arabidopsis.org/","The Arabidopsis Information Resource","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_202 Plant Sciences_AND_20207 Plant Genetics_AND_21 Biology","dataProvider_AND_serviceProvider","CC_AND_other","open","open_AND_restricted","TAIR Users Guide_AND_TAIR terms of use","The Arabidopsis Information Resource (TAIR) maintains a database of genetic and molecular biology data for the model higher plant Arabidopsis thaliana . Data available from TAIR includes the complete genome sequence along with gene structure, gene product information, metabolism, gene expression, DNA and seed stocks, genome maps, genetic and physical markers, publications, and information about the Arabidopsis research community. Gene product function data is updated every two weeks from the latest published research literature and community data submissions. Gene structures are updated 1-2 times per year using computational and manual methods as well as community submissions of new and updated genes. TAIR also provides extensive linkouts from our data pages to other Arabidopsis resources."
