"id","title","isOpenAccess","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","journal.title","license"
"32540200","BGVD: An Integrated Database for Bovine Sequencing Variations and Selective Signatures.","Y","Y","N","Y","N","Genomics, proteomics & bioinformatics","cc by"
"33010170","BiG-FAM: the biosynthetic gene cluster families database.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"21233089","The Biomolecular Interaction Network Database in PSI-MI 2.5.","Y","Y","N","Y","Y","Database : the journal of biological databases and curation","cc by-nc"
"25378330","Recent improvements to Binding MOAD: a resource for protein-ligand binding affinities and structures.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"31405382","The bio.tools registry of software tools and data resources for the life sciences.","Y","Y","N","Y","N","Genome biology","cc by"
"28708831","biochem4j: Integrated and extensible biochemical knowledge through graph databases.","Y","Y","N","Y","Y","PloS one","cc by"
"25516260","A database of circadian and diel rhythmic gene expression in the yellow fever mosquito Aedes aegypti.","Y","Y","Y","Y","Y","BMC genomics","cc by"
"22359433","BiodEnz:A database of biodegrading enzymes.","Y","Y","N","N","N","Bioinformation",NA
"28875065","BioFuelDB: a database and prediction server of enzymes involved in biofuels production.","Y","Y","N","Y","N","PeerJ","cc by"
"21904428","A web accessible resource for investigating cassava phenomics and genomics information: BIOGEN BASE.","Y","Y","N","N","N","Bioinformation",NA
"27246819","The BioHub Knowledge Base: Ontology and Repository for Sustainable Biosourcing.","Y","Y","N","Y","N","Journal of biomedical semantics","cc by"
"26401099","BioImg.org: A Catalog of Virtual Machine Images for the Life Sciences.","Y","Y","N","Y","N","Bioinformatics and biology insights",NA
"23087378","BioLiP: a semi-manually curated database for biologically relevant ligand-protein interactions.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"28605773","BioM2MetDisease: a manually curated database for associations between microRNAs, metabolites, small molecules and metabolic diseases. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"33552037","BioMaster: An Integrated Database and Analytic Platform to Provide Comprehensive Information About BioBrick Parts.","Y","Y","N","Y","Y","Frontiers in microbiology","cc by"
"31599923","BiomeNet: a database for construction and analysis of functional interaction networks for any species with a sequenced genome.","Y","Y","N","Y","N","Bioinformatics (Oxford, England)","cc by"
"25414348","BioModels: ten-year anniversary.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"30053270","BioMuta and BioXpress: mutation and expression knowledgebases for cancer biomarker discovery.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"24244913","BioNames: linking taxonomy, texts, and trees.","Y","Y","N","Y","Y","PeerJ","cc by"
"29637199","BiOnIC: A Catalog of User Interactions with Biomedical Ontologies.","N","Y","N","N","N","The semantic Web--ISWC ... : ... International Semantic Web Conference ... proceedings. International Semantic Web Conference",NA
"29529902","BioPepDB: an integrated data platform for food-derived bioactive peptides.","N","Y","N","N","N","International journal of food sciences and nutrition",NA
"25360160","BioPhytMol: a drug discovery community resource on anti-mycobacterial phytomolecules and plant extracts.","Y","Y","N","Y","N","Journal of cheminformatics","cc by"
"31133849","The NCATS BioPlanet - An Integrated Platform for Exploring the Universe of Cellular Signaling Pathways for Toxicology, Systems Biology, and Chemical Genomics.","Y","Y","N","Y","N","Frontiers in pharmacology","cc by"
"22139929","BioProject and BioSample databases at NCBI: facilitating capture and organization of metadata.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"27189610","BioSharing: curated and crowd-sourced metadata standards, databases and data policies in the life sciences. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"26820405","The Biosurveillance Analytics Resource Directory (BARD): Facilitating the Use of Epidemiological Models for Infectious Disease Surveillance.","Y","Y","N","Y","N","PloS one","cc by"
"23550138","The Biotinidase Gene Variants Registry: A Paradigm Public Database.","Y","Y","Y","Y","Y","G3 (Bethesda, Md.)","cc by"
"28423831","The BioTop Family of Upper Level Ontological Resources for Biomedicine.","N","Y","N","N","N","Studies in health technology and informatics",NA
"32369809","Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds.","N","Y","N","Y","N","Cytogenetic and genome research",NA
"23390356","BIRS - Bioterrorism Information Retrieval System.","Y","Y","N","N","N","Bioinformation",NA
"24264865","Database of protein complexes with multivalent binding ability: Bival-Bind.","N","Y","N","N","N","Proteins",NA
"24185696","BloodChIP: a database of comparative genome-wide transcription factor binding profiles in human blood cells.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"27623959","BmncRNAdb: a comprehensive database of non-coding RNAs in the silkworm, Bombyx mori.","Y","Y","N","Y","N","BMC bioinformatics","cc by"
"23886610","BmTEdb: a collective database of transposable elements in the silkworm genome.","Y","Y","N","Y","Y","Database : the journal of biological databases and curation","cc by"
"28365726","Boechera microsatellite website: an online portal for species identification and determination of hybrid parentage. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"24214957","bNAber: database of broadly neutralizing HIV antibodies.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"33399824","BnaGVD: A genomic variation database of rapeseed (Brassica napus). ","N","Y","N","Y","N","Plant & cell physiology",NA
"24079801","Bolbase: a comprehensive genomics database for Brassica oleracea.","Y","Y","N","Y","N","BMC genomics","cc by"
"28453653","The Bologna Annotation Resource (BAR 3.0): improving protein functional annotation.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"31958638","BoMiProt: A database of bovine milk proteins.","N","Y","N","Y","N","Journal of proteomics",NA
"23203889","NCBI Bookshelf: books and documents in life sciences and health care.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"24994456","BorreliaBase: a phylogeny-centered browser of Borrelia genomes.","Y","Y","N","Y","Y","BMC bioinformatics","cc by"
"25784642","Brain Tumor Database, a free relational database for collection and analysis of brain tumor patient information.","N","Y","N","N","N","Health informatics journal",NA
"34528715","BRAIN UK: Accessing NHS tissue archives for neuroscience research.","N","Y","N","Y","N","Neuropathology and applied neurobiology",NA
"29985970","BrainEXP: a database featuring with spatiotemporal expression variations and co-expression organizations in human brains.","N","Y","N","Y","N","Bioinformatics (Oxford, England)",NA
"26794641","A brain imaging repository of normal structural MRI across the life course: Brain Images of Normal Subjects (BRAINS).","N","Y","N","Y","N","NeuroImage",NA
"24259684","BrassiBase: introduction to a novel knowledge database on Brassicaceae evolution.","N","Y","N","N","N","Plant & cell physiology",NA
"24948109","BrassicaTED - a public database for utilization of miniature transposable elements in Brassica species.","Y","Y","N","Y","N","BMC research notes","cc by"
"29136180","BCNTB bioinformatics: the next evolutionary step in the bioinformatics of breast cancer tissue banking.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"28821760","A database of breast oncogenic specific siRNAs.","Y","Y","N","Y","N","Scientific reports","cc by"
"26586806","BreCAN-DB: a repository cum browser of personalized DNA breakpoint profiles of cancer genomes.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"23203881","BRENDA in 2013: integrated reactions, kinetic data, enzyme function data, improved disease classification: new options and contents in BRENDA.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"27164438","BrucellaBase: Genome information resource.","N","Y","N","N","N","Infection, genetics and evolution : journal of molecular epidemiology and evolutionary genetics in infectious diseases",NA
"33539279","BSGatlas: a unified Bacillus subtilis genome and transcriptome annotation atlas with enhanced information access. ","Y","Y","N","Y","Y","Microbial genomics","cc by"
"32026396","The Biological Structure Model Archive (BSM-Arc): an archive for in silico models and simulations.","Y","Y","N","Y","Y","Biophysical reviews","cc by"
"23203879","BSRD: a repository for bacterial small regulatory RNA.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"21210251","BTECH: a platform to integrate genomic, transcriptomic and epigenomic alterations in brain tumors.","Y","Y","N","Y","N","Neuroinformatics","cc by-nc"
"25656309","BtoxDB: a comprehensive database of protein structural data on toxin-antitoxin systems.","N","Y","N","Y","N","Computers in biology and medicine",NA
"23336431","In silico mining of putative microsatellite markers from whole genome sequence of water buffalo (Bubalus bubalis) and development of first BuffSatDB.","Y","Y","N","Y","N","BMC genomics","cc by"
"22080550","BYKdb: the Bacterial protein tYrosine Kinase database.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"22621612","C-GATE - catalogue of genes affected by transposable elements.","Y","Y","N","Y","N","Mobile DNA","cc by"
"27050421","The Functional Human C-Terminome.","Y","Y","N","Y","Y","PloS one","cc by"
"31649674","cAb-Rep: A Database of Curated Antibody Repertoires for Exploring Antibody Diversity and Predicting Antibody Prevalence.","Y","Y","N","Y","Y","Frontiers in immunology","cc by"
"22584068","CACG: a database for comparative analysis of conjoined genes.","N","Y","N","Y","N","Genomics",NA
"22080563","CADRE: the Central Aspergillus Data REpository 2012.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"30329086","CAGm: a repository of germline microsatellite variations in the 1000 genomes project.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"33444113","CALR-ETdb, the database of calreticulin variants diversity in essential thrombocythemia.","N","Y","N","N","N","Platelets",NA
"24265220","CAMP: Collection of sequences and structures of antimicrobial peptides.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"22213543","Camps 2.0: exploring the sequence and structure space of prokaryotic, eukaryotic, and viral membrane proteins.","N","Y","N","N","N","Proteins",NA
"33306801","CamRegBase: a gene regulation database for the biofuel crop, Camelina sativa. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"30367574","CamurWeb: a classification software and a large knowledge base for gene expression data of cancer.","Y","Y","N","Y","Y","BMC bioinformatics","cc by"
"28453651","A PanorOmic view of personal cancer genomes.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"34903605","A pan-cancer immunogenomic atlas for immune checkpoint blockade immunotherapy.","N","Y","N","Y","N","Cancer research",NA
"25392415","Cancer3D: understanding cancer mutations through protein structures.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"23486013","CancerDR: cancer drug resistance database.","Y","Y","N","Y","N","Scientific reports","cc by-nc-nd"
"32360910","CancerEnD: A database of cancer associated enhancers.","N","Y","N","Y","N","Genomics",NA
"31598703","CancerGeneNet: linking driver genes to cancer hallmarks.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"26074488","CancerHSP: anticancer herbs database of systems pharmacology.","Y","Y","N","Y","N","Scientific reports","cc by"
"33010176","CancerImmunityQTL: a database to systematically evaluate the impact of genetic variants on immune infiltration in human cancer.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
