"re3data_ID","type","certificate","repositoryURL","repositoryName","subject","providerType","dataLicenseName","databaseAccessType","dataAccessType","policyName","description"
"r3d100010055","disciplinary_AND_institutional","","https://www.ecad.eu/","European Climate Assessment & Dataset project","3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_34 Geosciences (including Geography)","serviceProvider","other","open","open_AND_restricted","data policy","Presented is information on changes in weather and climate extremes, as well as the daily dataset needed to monitor and analyse these extremes. map of participating countries.
Today, ECA&D is receiving data from 59 participants for 62 countries and the ECA dataset contains 33265 series of observations for 12 elements at 7512 meteorological stations throughout Europe and the Mediterranean (see Daily data > Data dictionary). 51% of these series is public, which means downloadable from this website for non-commercial research. Participation to ECA&D is open to anyone maintaining daily station data"
"r3d100010056","disciplinary","","https://www.coris.noaa.gov/","CoRIS","2 Life Sciences_AND_21 Biology_AND_3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31302 Oceanography_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","Copyrights","open","open_AND_restricted","disclaimer_AND_privacy policy","NOAA's Coral Reef Information System (CoRIS) is a web-based information portal that provides access to NOAA coral reef information and data products with emphasis on the U.S. states, territories and remote island areas. NOAA Coral Reef activities include coral reef mapping, monitoring and assessment; natural and socioeconomic research and modeling; outreach and education; and management and stewardship."
"r3d100010057","disciplinary","","http://ecrystals.chem.soton.ac.uk/","eCrystals","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_21 Biology_AND_3 Natural Sciences_AND_31 Chemistry","dataProvider_AND_serviceProvider","ODC","open","open","Rights for eCrystals_AND_The Open Definition","eCrystals - Southampton is the archive for Crystal Structures generated by the Southampton Chemical Crystallography Group and the EPSRC UK National Crystallography Service."
"r3d100010059","disciplinary_AND_institutional","","https://datashare.ed.ac.uk/handle/10283/2345","ShareGeo open","3 Natural Sciences_AND_317 Geography_AND_318 Water Research_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","CC_AND_ODC","open","open","Research Data Management Policy","ShareGeo Open was a repository of geospatial data, previously hosted by EDINA. ShareGeo Open has been discontinued, so its datasets have been migrated to this Edinburgh DataShare Collection, for preservation, in accordance with the agreement signed by all ShareGeo depositors."
"r3d100010060","disciplinary_AND_institutional","","https://openei.org/wiki/Main_Page","OpenEI","3 Natural Sciences_AND_32 Physics_AND_4 Engineering Sciences","dataProvider_AND_serviceProvider","CC_AND_CC0","open","open","OpenEI core content policies_AND_The Open Definition","The Open Energy Information (OpenEI.org) initiative is a free, open source knowledge-sharing platform created to facilitate access to data, models, tools, and information that accelerate the transition to clean energy systems through informed decisions. Sponsored by the Department of Energy, and developed by the National Renewable Energy Lab, in support of the Open Government Initiative, OpenEI strives to make energy-related data and information searchable, accessible, and useful to both people and machines"
"r3d100010061","disciplinary_AND_other","WDS","https://eosweb.larc.nasa.gov/","Atmospheric Science Data Center","3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31301 Atmospheric Science_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","Public Domain_AND_other","open","open","NASA Web Privacy Policy and Important Notices_AND_Policy statement","The Atmospheric Science Data Center (ASDC) at NASA Langley Research Center is responsible for processing, archiving, and distribution of NASA Earth science data in the areas of radiation budget, clouds, aerosols, and tropospheric chemistry.The ASDC specializes in atmospheric data important to understanding the causes and processes of global climate change and the consequences of human activities on the climate."
"r3d100010062","disciplinary_AND_other","","http://erc.epa.ie/safer/","SAFER-Data","3 Natural Sciences_AND_31 Chemistry_AND_32 Physics_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","CC_AND_other","open","open","Access to Information on the Environment_AND_Disclaimer_AND_Privacy policy","SAFER-Data is a web-based interface to the Environmental Data Archive maintained by the Environmental Research Centre (ERC) in the Environmental Protection Agency (EPA) of Ireland, who has responsibilities for a wide range of licensing, enforcement, monitoring and assessment activities associated with environmental protection."
"r3d100010063","disciplinary","other","https://eros.usgs.gov/","Earth Resources Observation and Science Center","3 Natural Sciences_AND_315 Geophysics and Geodesy_AND_32 Physics_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","other","open","restricted","Policies and Important Notices","Earth Resources Observation and Science (EROS) Center is a remotely sensed data management, systems development, and research field center for the U.S. Geological Survey's (USGS) Climate and Land Use Change Mission Area. The USGS is a bureau of the U.S. Department of the Interior. It currently houses one of the largest computer complexes in the Department of the Interior. EROS has approximately 600 government and contractor employees."
"r3d100010064","disciplinary","","http://esapubs.org/archive/","Ecological Archives","2 Life Sciences_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_301 Molecular Chemistry_AND_30102 Organic Molecular Chemistry_AND_31 Chemistry","dataProvider","CC","open","open","Instructions for Authors",">>>!!!<<<   Ecological Archives through the end of 2015 will be hosted on FigShare once the transition to publishing with Wiley is completed. Thereafter, supplemental material may be hosted on Wiley Online, and/or data deposited with FigShare, Dryad, and other repositories. >>>!!!<<<   Ecological Archives publishes materials that are supplemental to articles that appear in the ESA journals (Ecology, Ecological Applications, Ecological Monographs, Ecosphere, Ecosystem Health and Sustainability and Bulletin of the Ecological Society of America), as well as peer-reviewed data papers with abstracts published in the printed journals. Three kinds of publications appear in Ecological Archives: appendices, supplements, and data papers."
"r3d100010065","disciplinary","","https://www.hyogo-u.ac.jp/english/facilities/museum.html","JEDI","1 Humanities and Social Sciences_AND_109 Education Sciences_AND_12 Social and Behavioural Sciences","dataProvider","","closed","closed","",">>>!!!<<<   Jedi is no longer online 2019-05-14   >>>!!!<<<JEDI is an educational data archive service that collects, preserves, and distributes empirical data for academic, educational and governmental administrative purposes."
"r3d100010066","other","","http://figshare.com/","figshare","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_3 Natural Sciences_AND_4 Engineering Sciences","dataProvider_AND_serviceProvider","Apache License 2.0_AND_BSD_AND_CC_AND_CC0_AND_other","open","embargoed_AND_open","COPE principles of transparency and best practice in scholarly publishing_AND_Privacy Policy_AND_Using figshare","figshare allows researchers to publish all of their research outputs in an easily citable, sharable and discoverable manner. All file formats can be published, including videos and datasets. Optional peer review process. figshare uses creative commons licensing."
